"X3111.11111","X3211.112","X1221.1111","X3231.1121","X2331.1211","X3331.12221","X1222.11111"
0.0594746074599896,0.127190412022546,0.0827194867433293,0.12862215792111,0.159245741401188,0.0662017813855224,0.0792772287734742
-0.0615986535492033,-0.0245816942001096,-0.0803841028832774,-0.0178920784280161,-0.0125462547019966,-0.0835443664342199,-0.077002380851875
-0.15944796460987,-0.0206992014023479,-0.11781236898274,-0.0251430408061479,-0.020067551311343,-0.121261366673944,-0.143630084422228
0.463917416463706,0.129354247168161,0.379648031139111,0.186180572058434,0.151368842245219,0.438093241749793,0.4001011484775
0.0735193699235158,0.0439277028124563,0.0444852669215495,0.0453360930558907,0.0570802808403184,0.0147832991020168,0.0651023989375268
0.163399501592724,0.0294984216033849,0.0820858847239048,0.0496835165151752,0.0395968207178737,0.165196659292009,0.086052931268812
0.0279747740951965,0.0449358696260833,0.020546070979011,0.0341701469263038,0.0095748763222113,0.00322615654284519,0.0211754739036907
0.0940211827828295,0.0508940290402183,0.0625550800437382,0.0597326547960158,0.0957063685085275,0.0869510845679711,0.0697807251495853
0.1016895940682,0.0589327690639139,0.0873805787196816,0.0647267889465911,0.0775031239935517,0.114815850207877,0.100177724479985
0.053128193695686,-0.0641879197470689,-0.0269523038882782,-0.0192346476757885,-0.0577516958245044,-0.00694760327668488,-0.0324124548614313
-0.0600738321590294,-0.020639179914294,-0.0753409336447843,-0.0143082279221767,-0.0413384332284422,-0.0867262015739368,-0.0879849081278765
-0.0378503497808357,-0.0462141366985902,-0.045816104838471,-0.0214849820193866,-0.0446250358760122,-0.050206136080046,-0.0499829495743909
-0.0236396432594377,0.054267663153588,-0.00879020700659035,0.0610062458717388,0.0926846241233743,0.00159154686564364,-0.0259965247276598
0.0109221143603883,0.0392056013511476,-0.0137581360396121,0.0297300909811384,0.0343420310914561,-0.00329967055661774,-0.0393590161490037
0.0292749682883137,-0.0202428320218446,0.00072029706136472,-0.0134825552745171,-0.0455918582369353,-0.00723696135143747,0.0069457753780403
0.270064400435456,0.113709563234067,0.253660024281344,0.157551486936586,0.174299104260768,0.206948630016808,0.276662432945148
0.26519003299922,0.00225150066319381,0.137829601374279,0.0241921455687361,0.0547665535631601,0.104966915470214,0.157879790759387
0.0168409346994726,0.0214291645626222,0.0283925645856761,0.0228996174563736,0.0297861968736559,0.0171682549412941,0.049246907241625
-0.00550424366580128,-0.0288940866393567,-0.0392746772394623,-0.0139612313928462,-0.0378693343637856,-0.0288714713836075,-0.0492214323522865
-0.0266572416786142,-0.0363660141754549,-0.0396548321156685,-0.0119495730717017,-0.0255395278353114,-0.0296010671600465,-0.0395512566748408
0.007556617243203,0.0525907468487798,0.0152680245420952,0.0468679522311366,0.0623119760675363,0.0212813595897609,0.0222512820187358
