"X2111.12","X3111.11111","X3211.112","X1221.1111","X3231.1121","X3331.12221","X2122.11111","X1222.11111","X3222.11222","X3123.12112"
-0.00209725170294179,-0.0128649638662503,-0.00664971626479629,0.00310626959513149,-0.0209730799078365,0.0141272789555875,-0.00528077781414631,-0.00828832521366569,0.00386919271681647,-0.00574536730721459
0.0088558221714125,-0.00751510193618592,0.004588233006689,0.0441690585765021,0.00053022055954552,0.00013818849269759,0.0409184939618041,0.0335549753972614,0.0276930118699921,-0.0205477245929119
0.0175479555964688,0.0068104998015752,0.0044496828674284,0.0134742215515203,-0.00480204545591079,0.0353281125179398,0.0134540555832915,0.0112614127760177,0.00634160423868634,0.0096356316921748
0.0140377571977905,0.0482584200478333,0.0347032634144164,0.0290609083064733,0.0410103685372374,0.066760633499109,0.0257900565655509,0.0257900565655509,0.0443908449456951,0.0387479961113912
-0.0292353452446722,-0.00944402883857381,-0.0152529114983978,0.00045082873545096,-0.0123399068252149,-0.0076208047616777,0.0114830662394934,0.00246919553358,-0.0218885479535341,0.00207468759229556
0.0297997561234954,0.0570077956381926,0.0235910633273783,0.0487180850296593,0.0426274814750354,0.0418654002347628,0.0470294364890577,0.0330271365656838,0.051075801976683,0.025182746864977
-0.0114238323652947,0.029522028797899,0.0133620173162844,-0.00343620192251803,0.0224230721258245,0.0186503712141736,0.0235403726512753,0.007485480503336,0.0130123793919336,-0.0130461011343419
-0.0145777249445015,-0.0004759138435018,0.00433350937229199,-0.0140676050371227,0.00368133998235727,0.00021791097731762,-0.0104851202810991,-0.0144188545333714,0.00464212885674295,-0.00210033216891253
0.0208660192588873,-0.0262057034861714,-0.00997655207468415,0.0073912253019857,-0.00302092405415812,-0.0173630808894204,-0.00783098326248009,-0.00045861052355275,0.010171454841669,-0.00747085323554863
0.0372313423594339,0.0727795824695151,0.0351747533018617,0.0616321545906086,0.0295366721648073,0.0690592005617996,0.0652169171346802,0.0885338781236093,0.0168326129213065,0.0496851263586546
0.0151805348945662,0.0389918128222884,0.0038327775056201,0.0291291440308231,-0.00869433860047256,0.0293270149327006,0.0361622648367854,0.0242038476184335,-0.0184823068659268,0.0269253653693564
